"74816538","{""bundle_id"":""com.mapswithme.full"",""created_by"":""MAPS.ME ios 9.1.10""}","2019-09-23 15:43:54.000","5.6162110","5.6163050","-0.1011261","-0.1009566","2","2198791","mawutor"
"74815708","{""bundle_id"":""com.mapswithme.full"",""created_by"":""MAPS.ME ios 9.1.10""}","2019-09-23 15:22:52.000","5.6162530","5.6162530","-0.1016415","-0.1016415","1","2198791","mawutor"
"74820728","{""comment"":""Tepa area building update"",""created_by"":""JOSM/1.5 (15155 en_GB)"",""source"":""Bing""}","2019-09-23 17:35:40.000","6.9376602","7.0509558","-2.3240872","-2.1997192","7449","10127263","GabiStone"
"74821170","{""comment"":""Tepa area building update"",""created_by"":""JOSM/1.5 (15155 en_GB)"",""source"":""Bing""}","2019-09-23 17:47:50.000","6.9795354","7.0509558","-2.3188341","-2.2953138","253","10127263","GabiStone"
"74821388","{""comment"":""Add Convenience."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:53:24.000","5.5414817","5.5414817","-0.4027117","-0.4027117","1","10127263","GabiStone"
"74821394","{""comment"":""Add Hairdresser."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:53:37.000","5.5412383","5.5412383","-0.4026800","-0.4026800","1","10127263","GabiStone"
"74821398","{""comment"":""Add Toilets."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:53:44.000","5.5412283","5.5412283","-0.4027751","-0.4027751","1","10127263","GabiStone"
"74821410","{""comment"":""Add Storage tank."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:54:06.000","5.5407644","5.5407644","-0.4024521","-0.4024521","1","10127263","GabiStone"
"74821416","{""comment"":""Add Hairdresser."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:54:18.000","5.5407396","5.5407396","-0.4025736","-0.4025736","1","10127263","GabiStone"
"74821433","{""comment"":""Add Storage tank."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:54:50.000","5.5406520","5.5406520","-0.4027080","-0.4027080","1","10127263","GabiStone"
"74821440","{""comment"":""Add Waste basket."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:55:00.000","5.5406783","5.5406783","-0.4025405","-0.4025405","1","10127263","GabiStone"
"74821453","{""comment"":""Add Storage tank."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:55:10.000","5.5404976","5.5404976","-0.4026228","-0.4026228","1","10127263","GabiStone"
"74821463","{""comment"":""Add Waste basket."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:55:23.000","5.5400229","5.5400229","-0.4027686","-0.4027686","1","10127263","GabiStone"
"74821476","{""comment"":""Add Waste basket."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:55:41.000","5.5400254","5.5400254","-0.4024749","-0.4024749","1","10127263","GabiStone"
"74825902","{""comment"":""Edit Place of worship."",""created_by"":""OsmAnd~ 3.4.4""}","2019-09-23 20:34:15.000","10.7826100","10.7833583","-0.8518360","-0.8511413","1","9645335","mfbehrens99"
"74821494","{""comment"":""Add Craft tailor."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:55:57.000","5.5399892","5.5399892","-0.4024854","-0.4024854","1","10127263","GabiStone"
"74821501","{""comment"":""Add Craft tailor."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:56:09.000","5.5398511","5.5398511","-0.4024720","-0.4024720","1","10127263","GabiStone"
"74821507","{""comment"":""Add Waste basket."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:56:19.000","5.5395607","5.5395607","-0.4022156","-0.4022156","1","10127263","GabiStone"
"74821508","{""comment"":""Add Storage tank."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:56:28.000","5.5399412","5.5399412","-0.4018468","-0.4018468","1","10127263","GabiStone"
"74821513","{""comment"":""Add Storage tank."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:56:37.000","5.5399371","5.5399371","-0.4018197","-0.4018197","1","10127263","GabiStone"
"74821574","{""comment"":""Edit Place of worship."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:58:24.000","5.5404167","5.5404167","-0.4019371","-0.4019371","1","10127263","GabiStone"
"74821588","{""comment"":""Add Hairdresser."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:58:42.000","5.5392580","5.5392580","-0.4021673","-0.4021673","1","10127263","GabiStone"
"74821623","{""comment"":""Add Waste basket."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:59:21.000","5.5389648","5.5389648","-0.4024507","-0.4024507","1","10127263","GabiStone"
"74821631","{""comment"":""Add Waste basket."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:59:32.000","5.5389474","5.5389474","-0.4024674","-0.4024674","1","10127263","GabiStone"
"74821643","{""comment"":""Add Waste basket."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 17:59:50.000","5.5390144","5.5390144","-0.4025974","-0.4025974","1","10127263","GabiStone"
"74821651","{""comment"":""Add Waste basket."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 18:00:04.000","5.5390172","5.5390172","-0.4025842","-0.4025842","1","10127263","GabiStone"
"74821671","{""comment"":""Add Copyshop."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 18:00:27.000","5.5384168","5.5384168","-0.4028852","-0.4028852","1","10127263","GabiStone"
"74821682","{""comment"":""Add Waste basket."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 18:00:43.000","5.5391697","5.5391697","-0.4031146","-0.4031146","1","10127263","GabiStone"
"74821685","{""comment"":""Add Waste basket."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 18:00:56.000","5.5392131","5.5392131","-0.4031213","-0.4031213","1","10127263","GabiStone"
"74821695","{""comment"":""Add Waste basket."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 18:01:09.000","5.5379584","5.5379584","-0.4008445","-0.4008445","1","10127263","GabiStone"
"74821702","{""comment"":""Add Waste basket."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 18:01:15.000","5.5383987","5.5383987","-0.4012643","-0.4012643","1","10127263","GabiStone"
"74821706","{""comment"":""Add Power transformer."",""created_by"":""OsmAnd~ 3.3.8""}","2019-09-23 18:01:20.000","5.5386204","5.5386204","-0.4011672","-0.4011672","1","10127263","GabiStone"
"74826783","{""comment"":""Edit Building."",""created_by"":""OsmAnd~ 3.4.4""}","2019-09-23 21:11:46.000","10.7834823","10.7835031","-0.7840632","-0.7840402","1","9645335","mfbehrens99"
"74827883","{""comment"":""#mappingghana #missingmaps #youthmappers add buildings"",""created_by"":""JOSM/1.5 (15322 en_GB)"",""hashtags"":""#mappingghana;#missingmaps;#youthmappers"",""source"":""Bing; Maxar Premium Imagery (Beta)""}","2019-09-23 22:09:55.000","6.7100547","6.7120120","-1.6504927","-1.6465703","142","6406545","Sammyhawkrad"
"74827908","{""comment"":""#mappingghana #missingmaps #youthmappers add buildings"",""created_by"":""JOSM/1.5 (15322 en_GB)"",""source"":""Bing; Maxar Premium Imagery (Beta)""}","2019-09-23 22:12:19.000","6.7088896","6.7105482","-1.6489457","-1.6469192","50","6406545","Sammyhawkrad"
"74828173","{""created_by"":""JOSM/1.5 (15322 fr)"",""source"":""ImagérieBing et MAXAR Premiun (Beta)23/09/2019""}","2019-09-23 22:33:29.000","6.4354274","6.8694168","0.6866847","0.9249919","690","10165554","theo95"
"74836166","{""comment"":""Bolga small changes"",""created_by"":""JOSM/1.5 (15323 en)"",""source"":""Bing; survey""}","2019-09-24 06:28:37.000","10.7824082","10.7862010","-0.8539464","-0.8442904","1","1803854","Enock4seth"
"74836553","{""comment"":""Sogakope small changes"",""created_by"":""JOSM/1.5 (15323 en)"",""source"":""Bing; survey""}","2019-09-24 06:39:39.000","5.9728039","5.9731517","0.6100325","0.6103882","18","1803854","Enock4seth"
"74836961","{""comment"":""Bolga small changes"",""created_by"":""JOSM/1.5 (15323 en)"",""source"":""Bing; survey""}","2019-09-24 06:49:08.000","10.7823199","10.7986273","-0.8692604","-0.8492668","131","1803854","Enock4seth"
"74837380","{""changesets_count"":""381"",""comment"":""Mapping waterways in Ghana."",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Maxar Premium Imagery (Beta)"",""locale"":""el"",""source"":""aerial imagery""}","2019-09-24 06:57:53.000","10.8022395","10.9898029","-1.7266400","-1.5755232","568","6014548","TheoPath"
"74838645","{""bundle_id"":""com.mapswithme.maps.pro"",""comment"":""Created a government office and a school; Updated a bus_stop"",""created_by"":""MAPS.ME android 9.3.1-Google""}","2019-09-24 07:21:05.000","5.6098484","5.6272043","-0.2876956","-0.2845320","3","10323508","Dominic Aboagye"
"74838911","{""comment"":""Features modified/added"",""created_by"":""Go Map!! 1.6.1"",""imagery_used"":""Bing Aerial""}","2019-09-24 07:25:51.000","5.5383792","5.5383792","-0.4011489","-0.4011489","1","4502856","magma18"
"74839118","{""comment"":""Features modified/added"",""created_by"":""Go Map!! 1.6.1"",""imagery_used"":""Bing Aerial""}","2019-09-24 07:29:50.000","5.5388160","5.5388160","-0.3985670","-0.3985670","1","4502856","magma18"
"74843819","{""comment"":""Edit Fuel."",""created_by"":""OsmAnd~ 3.4.8""}","2019-09-24 08:59:22.000","5.6670438","5.6670438","-0.1781872","-0.1781872","1","1803854","Enock4seth"
"74846085","{""comment"":""added houses and churches"",""created_by"":""JOSM/1.5 (15322 nl)"",""source"":""survey, maxar premium""}","2019-09-24 09:47:08.000","8.1434424","8.2857861","-0.1998997","-0.0922704","254","3978512","DerekvB"
"74849533","{""comment"":""#mappingghana #missingmaps #youthmappers add buildings"",""created_by"":""JOSM/1.5 (15322 en_GB)"",""hashtags"":""#mappingghana;#missingmaps;#youthmappers"",""source"":""Bing; Maxar Premium Imagery (Beta)""}","2019-09-24 10:51:04.000","6.7071093","6.7074968","-1.6480009","-1.6468069","14","6406545","Sammyhawkrad"
"74850237","{""comment"":""Mapping #Obuasi"",""created_by"":""JOSM/1.5 (15322 en)"",""hashtags"":""#Obuasi"",""source"":""Bing""}","2019-09-24 11:02:48.000","6.1922649","6.1985336","-1.6635959","-1.6527251","168","4502856","magma18"
"74850397","{""comment"":""#mappingghana #missingmaps #youthmappers add buildings"",""created_by"":""JOSM/1.5 (15322 en_GB)"",""source"":""Bing""}","2019-09-24 11:05:28.000","10.8880979","10.8909845","-1.0748349","-1.0706209","79","6406545","Sammyhawkrad"
"74850447","{""comment"":""#mappingghana #missingmaps #youthmappers add buildings"",""created_by"":""JOSM/1.5 (15322 en_GB)"",""source"":""Bing""}","2019-09-24 11:06:11.000","10.8932639","10.8943093","-1.0748965","-1.0742126","20","6406545","Sammyhawkrad"
"74852939","{""comment"":""Mapping #Obuasi"",""created_by"":""JOSM/1.5 (15322 en)"",""source"":""Bing""}","2019-09-24 11:46:58.000","6.1958157","6.1994005","-1.6642798","-1.6582413","313","4502856","magma18"
"74852947","{""comment"":""#mappingghana #missingmaps #youthmappers add buildings"",""created_by"":""JOSM/1.5 (15322 en_GB)"",""source"":""Bing""}","2019-09-24 11:47:05.000","6.7033119","6.7110272","-1.6531701","-1.6453659","160","6406545","Sammyhawkrad"
"74852970","{""comment"":""Mapping #Obuasi"",""created_by"":""JOSM/1.5 (15322 en)"",""source"":""Bing""}","2019-09-24 11:47:41.000","6.1967957","6.1974523","-1.6609962","-1.6607478","17","4502856","magma18"
"74853123","{""comment"":""Mapping #Obuasi"",""created_by"":""JOSM/1.5 (15322 en)"",""source"":""Bing""}","2019-09-24 11:50:40.000","6.2002224","6.2011362","-1.6638695","-1.6613485","45","4502856","magma18"
"74853263","{""comment"":""Mapping #Obuasi"",""created_by"":""JOSM/1.5 (15322 en)"",""source"":""Bing""}","2019-09-24 11:53:46.000","6.2003450","6.2028263","-1.6646829","-1.6628482","103","4502856","magma18"
"74853297","{""comment"":""#mappingghana #missingmaps #youthmappers add natural"",""created_by"":""JOSM/1.5 (15322 en_GB)"",""hashtags"":""#mappingghana;#missingmaps;#youthmappers"",""source"":""Bing""}","2019-09-24 11:54:37.000","6.7126373","6.7148429","-1.6455299","-1.6428959","60","6406545","Sammyhawkrad"
"74853435","{""comment"":""added mapped highway"",""created_by"":""JOSM/1.5 (15322 en)""}","2019-09-24 11:57:14.000","10.8089394","10.8145721","-0.0904803","-0.0818986","160","8640290","Mawukojo"
"74853473","{""comment"":""#mappingghana #missingmaps #youthmappers add natural"",""created_by"":""JOSM/1.5 (15322 en_GB)"",""source"":""Bing""}","2019-09-24 11:57:59.000","6.7126107","6.7148399","-1.6446906","-1.6427886","25","6406545","Sammyhawkrad"
"74851752","{""changesets_count"":""28"",""comment"":""Financial services in Dansoman"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US"",""review_requested"":""yes""}","2019-09-24 11:26:57.000","5.5498861","5.5499661","-0.2650670","-0.2650563","2","8651603","pishon"
"74851756","{""comment"":""Mapping #Obuasi"",""created_by"":""JOSM/1.5 (15322 en)"",""source"":""Bing""}","2019-09-24 11:26:58.000","6.1939098","6.2019011","-1.6624997","-1.6523226","287","4502856","magma18"
"74851770","{""changesets_count"":""1235"",""comment"":""Add Building"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US""}","2019-09-24 11:27:11.000","6.1079060","6.1089166","-0.3141481","-0.2993181","33","8651703","EricKay"
"74851826","{""comment"":""Mapping #Obuasi"",""created_by"":""JOSM/1.5 (15322 en)"",""source"":""Bing""}","2019-09-24 11:28:11.000","6.1968325","6.1971883","-1.6546916","-1.6530920","38","4502856","magma18"
"74852089","{""changesets_count"":""29"",""comment"":""Add Office religion."",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US"",""review_requested"":""yes""}","2019-09-24 11:31:52.000","5.5533432","5.5533432","-0.2663008","-0.2663008","1","8651603","pishon"
"74852161","{""comment"":""Mapping #Obuasi"",""created_by"":""JOSM/1.5 (15322 en)"",""source"":""Bing""}","2019-09-24 11:32:59.000","6.1950718","6.1980931","-1.6548492","-1.6532722","155","4502856","magma18"
"74853566","{""bundle_id"":""com.mapswithme.maps.pro"",""comment"":""Created a bank and a hardware shop"",""created_by"":""MAPS.ME android 9.3.1-Google""}","2019-09-24 12:00:00.000","5.5483371","5.5507210","-0.2134230","-0.2111717","2","9607605","Eugene Tenkorang"
"74853736","{""changesets_count"":""1236"",""comment"":""Add Building"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US""}","2019-09-24 12:03:12.000","6.1088363","6.1090811","-0.3002488","-0.2998230","15","8651703","EricKay"
"74853753","{""comment"":""#mappingghana #missingmaps #youthmappers add buildings"",""created_by"":""JOSM/1.5 (15322 en_GB)"",""hashtags"":""#mappingghana;#missingmaps;#youthmappers"",""source"":""Bing""}","2019-09-24 12:03:27.000","6.7095579","6.7134231","-1.6468002","-1.6413845","40","6406545","Sammyhawkrad"
"74853836","{""comment"":""Mapping #Obuasi"",""created_by"":""JOSM/1.5 (15322 en)"",""source"":""Bing""}","2019-09-24 12:05:02.000","6.1969591","6.2025685","-1.6588853","-1.6539002","537","4502856","magma18"
"74853852","{""comment"":""#mappingghana #missingmaps #youthmappers add buildings"",""created_by"":""JOSM/1.5 (15322 en_GB)"",""source"":""Bing; Maxar Premium Imagery (Beta)""}","2019-09-24 12:05:21.000","6.7103988","6.7105062","-1.6464495","-1.6463320","7","6406545","Sammyhawkrad"
"74853907","{""comment"":""Putting the Tag at the right place"",""created_by"":""JOSM/1.5 (15322 en)"",""review_requested"":""yes"",""source"":""Real""}","2019-09-24 12:06:12.000","5.5533058","5.5533432","-0.2666924","-0.2663008","1","8651603","pishon"
"74854646","{""changesets_count"":""1837"",""comment"":""fix tag of amenity"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-GB""}","2019-09-24 12:19:32.000","6.2191455","6.2201923","1.1900800","1.1922365","1","8987605","annakulikowa"
"74855020","{""changesets_count"":""1"",""comment"":""building"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US"",""review_requested"":""yes""}","2019-09-24 12:25:50.000","7.1548593","7.1550466","0.4790566","0.4792329","7","10324291","laudbag"
"74855040","{""changesets_count"":""9723"",""comment"":""Added building"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US""}","2019-09-24 12:26:04.000","10.7953193","10.7954497","-0.8578399","-0.8574165","5","1803854","Enock4seth"
"74855081","{""changesets_count"":""1"",""comment"":""added bilding"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-GB""}","2019-09-24 12:26:47.000","6.5819079","6.5819797","-0.7331516","-0.7330884","5","10324273","AMEKO1"
"74855162","{""changesets_count"":""2"",""comment"":""added building"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US"",""review_requested"":""yes""}","2019-09-24 12:28:32.000","7.1549395","7.1550916","0.4792167","0.4793444","5","10324291","laudbag"
"74855230","{""changesets_count"":""21"",""comment"":""building"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-GB"",""review_requested"":""yes""}","2019-09-24 12:30:06.000","5.5612830","5.5615145","-0.1952049","-0.1950231","9","8655543","Tracy Abas"
"74855236","{""changesets_count"":""3"",""comment"":""added building"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US""}","2019-09-24 12:30:11.000","7.1551396","7.1552513","0.4787426","0.4788753","5","10324291","laudbag"
"74855316","{""changesets_count"":""1"",""comment"":""A house in Osu"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US"",""review_requested"":""yes""}","2019-09-24 12:31:51.000","5.5616990","5.5619740","-0.1827324","-0.1825500","5","10324301","Obedo"
"74855334","{""changesets_count"":""76"",""comment"":""building added"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""ideditor:walkthrough_progress"":""startEditing"",""ideditor:walkthrough_started"":""yes"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US"",""review_requested"":""yes""}","2019-09-24 12:32:11.000","6.6124826","6.6127264","0.4690850","0.4692754","5","2691584","Jwale"
"74855476","{""changesets_count"":""2"",""comment"":""added bilding"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-GB""}","2019-09-24 12:34:47.000","6.5812717","6.5814643","-0.7315349","-0.7313342","5","10324273","AMEKO1"
"74855527","{""changesets_count"":""1"",""comment"":""added a building"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US"",""review_requested"":""yes""}","2019-09-24 12:35:44.000","5.9220507","5.9221405","-0.1322938","-0.1319753","6","10324280","pearlhammond"
"74855568","{""changesets_count"":""1"",""comment"":""Adding Building"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-GB"",""review_requested"":""yes""}","2019-09-24 12:36:34.000","5.5599466","5.5601664","-0.1824935","-0.1823417","5","10324250","iamnipah"
"74855578","{""changesets_count"":""3"",""comment"":""added bilding"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-GB""}","2019-09-24 12:36:43.000","6.5812471","6.5814675","-0.7316526","-0.7315544","5","10324273","AMEKO1"
"74855583","{""changesets_count"":""1"",""comment"":""added building"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US"",""review_requested"":""yes"",""warnings:generic_name"":""1""}","2019-09-24 12:36:47.000","6.0628076","6.0640464","0.8612020","0.8618198","10","10324311","Kabutey"
"74855610","{""changesets_count"":""2"",""comment"":""added building"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US""}","2019-09-24 12:37:20.000","6.0638071","6.0640464","0.8613654","0.8618326","4","10324311","Kabutey"
"74855681","{""changesets_count"":""4"",""comment"":""ADDED A WHOLESALE/WAREHOUSE"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US"",""review_requested"":""yes""}","2019-09-24 12:38:45.000","5.5362240","5.5365710","-0.2654201","-0.2652668","5","10324291","laudbag"
"74855693","{""changesets_count"":""77"",""comment"":""building added"",""created_by"":""iD 2.15.5"",""host"":""https://www.openstreetmap.org/edit"",""ideditor:walkthrough_progress"":""startEditing"",""ideditor:walkthrough_started"":""yes"",""imagery_used"":""Bing aerial imagery"",""locale"":""en-US"",""review_requested"":""yes""}","2019-09-24 12:38:52.000","6.6088124","6.6091016","0.4671376","0.4675096","5","2691584","Jwale"
